env,h,model,tang,metric,p25,p50,p75,iqr,n_chuoi,n_loai,cv_p50,ti_le_cham_chan_p50
E1,1,ridge,vua,mae,0.3292347426589054,0.5990330407473535,4.0253948157463,3.6961600730873947,245,0,0.497391,0.085579
E1,1,ridge,vua,rmse,0.6364671422829622,1.4197695854086,7.570494475711743,6.934027333428781,245,0,0.497391,0.085579
E1,1,ridge,vua,smape,12.941563254822835,19.581179781044,29.68019155861424,16.738628303791405,245,0,0.497391,0.085579
E1,1,ridge,vua,mase,1.162103436967567,1.4411201344879958,2.062110861519697,0.9000074245521301,245,0,0.497391,0.085579
E1,1,ridge,vua,r2,-0.9891928439862203,-0.1692118512032785,0.690632404772656,1.6798252487588763,243,2,0.497391,0.085579
E1,1,ridge,cao,mae,1.0888979290721503,3.3500742156049776,4.838370635599398,3.749472706527248,245,0,1.266228,0.694067
E1,1,ridge,cao,rmse,3.1060891752110944,7.416700000929408,10.518016438028518,7.411927262817423,245,0,1.266228,0.694067
E1,1,ridge,cao,smape,19.11002552473672,24.882754274952067,41.41224200115506,22.302216476418337,245,0,1.266228,0.694067
E1,1,ridge,cao,mase,0.8934541026386642,1.2196434052320575,1.5572090694109038,0.6637549667722396,245,0,1.266228,0.694067
E1,1,ridge,cao,r2,0.2866667414826033,0.7369263789889531,0.9412297873370868,0.6545630458544835,242,3,1.266228,0.694067
E1,1,rf,thap,mae,0.0614356901932937,0.0839260830222526,0.1590218820310255,0.09758619183773179,245,0,0.130146,0.019106
E1,1,rf,thap,rmse,0.1120512064809544,0.1540794127730455,0.3003694272956606,0.18831822081470617,245,0,0.130146,0.019106
E1,1,rf,thap,smape,3.5404705762559905,4.345742323546903,6.195859689576929,2.655389113320939,245,0,0.130146,0.019106
E1,1,rf,thap,mase,0.7925978455941717,0.8943160672835325,1.1084623709757595,0.3158645253815878,245,0,0.130146,0.019106
E1,1,rf,thap,r2,-0.0772800702155389,0.1128602384346934,0.3210465088980613,0.3983265791136002,245,0,0.130146,0.019106
E1,1,rf,vua,mae,0.2459118174608733,0.4047599191658788,3.244078518953301,2.9981667014924276,245,0,0.497391,0.085579
E1,1,rf,vua,rmse,0.5520287376321844,1.0718345629708097,6.486042032847495,5.93401329521531,245,0,0.497391,0.085579
E1,1,rf,vua,smape,9.571096742231951,13.098318817271092,24.47828909888858,14.90719235665663,245,0,0.497391,0.085579
E1,1,rf,vua,mase,0.8394704411385514,1.1590396736840614,1.4781130445949762,0.6386426034564248,245,0,0.497391,0.085579
E1,1,rf,vua,r2,-0.0744409444409451,0.1318395188421466,0.7277816074178732,0.8022225518588183,243,2,0.497391,0.085579
E1,1,rf,cao,mae,0.8513553754408297,2.513196440924778,4.171247796159881,3.3198924207190514,245,0,1.266228,0.694067
E1,1,rf,cao,rmse,2.9257742627329133,7.106415928888812,10.315702005228504,7.3899277424955905,245,0,1.266228,0.694067
E1,1,rf,cao,smape,16.823749258766128,26.671421373547265,38.2615614344348,21.437812175668675,245,0,1.266228,0.694067
E1,1,rf,cao,mase,0.7173587898393677,0.955807993788122,1.4115361944589262,0.6941774046195585,245,0,1.266228,0.694067
E1,1,rf,cao,r2,0.36925288567886083,0.7385118092053096,0.9379290638232507,0.5686761781443899,242,3,1.266228,0.694067
E1,1,xgb,thap,mae,0.0633420782511863,0.0825016233023747,0.1789188142227069,0.11557673597152059,245,0,0.130146,0.019106
E1,1,xgb,thap,rmse,0.1146727665298184,0.1546119572946609,0.3050171572513231,0.19034439072150472,245,0,0.130146,0.019106
E1,1,xgb,thap,smape,3.554789366354193,4.491067017014172,6.385556107575545,2.830766741221352,245,0,0.130146,0.019106
E1,1,xgb,thap,mase,0.8056448716641708,0.9328630044294822,1.115744674675751,0.31009980301158013,245,0,0.130146,0.019106
E1,1,xgb,thap,r2,-0.155095985563175,0.0869214664210478,0.2860201580761226,0.4411161436392976,245,0,0.130146,0.019106
E1,1,xgb,vua,mae,0.2462154524346996,0.4219255573116657,3.370674427436496,3.1244589750017964,245,0,0.497391,0.085579
E1,1,xgb,vua,rmse,0.5299488928982716,1.1005037379906957,6.496367300766512,5.9664184078682405,245,0,0.497391,0.085579
E1,1,xgb,vua,smape,9.909919104137073,13.745096625550726,24.932421860771903,15.02250275663483,245,0,0.497391,0.085579
E1,1,xgb,vua,mase,0.8706569584163494,1.1801393131515885,1.5068074817279484,0.636150523311599,245,0,0.497391,0.085579
E1,1,xgb,vua,r2,-0.1330617930983345,0.1656619697305569,0.7385676546524532,0.8716294477507878,243,2,0.497391,0.085579
E1,1,xgb,cao,mae,0.8812338340743461,2.636833782840039,4.597457422801296,3.7162235887269497,245,0,1.266228,0.694067
