env,h,model,split,metric,p25,p50,p75,iqr,n_chuoi,n_loai,n_dong_dung,n_dong_test
E3,6,ridge,test,r2,0.4028561261997038,0.4769811446690984,0.5741407711291786,0.1712846449294748,497,1,169209,169209
E3,6,xgb,test,mae,5.083816110271684,5.423125989071503,6.30979368917937,1.2259775789076863,497,1,169209,169209
E3,6,xgb,test,rmse,6.488095274542513,6.939125206774992,8.794400769433146,2.3063054948906334,497,1,169209,169209
E3,6,xgb,test,smape,12.146672796084854,14.0494505932835,16.704652808580057,4.557980012495204,497,1,169209,169209
E3,6,xgb,test,mase,1.1452764858439473,1.2604369606796495,1.611160707823176,0.4658842219792287,497,1,169209,169209
E3,6,xgb,test,r2,0.4752144551175896,0.5211982025076418,0.5821669938900979,0.1069525387725082,497,1,169209,169209
E3,12,naive,test,mae,6.511001105701592,7.027038242901766,7.636535104151676,1.1255339984500845,497,1,166203,166203
E3,12,naive,test,rmse,8.748969290108352,9.403386450492176,10.932976659384805,2.1840073692764506,497,1,166203,166203
E3,12,naive,test,smape,15.029792644330964,17.055551682784838,20.01504575704251,4.985253112711547,497,1,166203,166203
E3,12,naive,test,mase,1.497877857176389,1.6167033967689304,1.764409564970831,0.2665317077944416,497,1,166203,166203
E3,12,naive,test,r2,0.064003949057069,0.1776023727654847,0.3921428034341919,0.3281388543771228,497,1,166203,166203
E3,12,ma6,test,mae,6.314665400220645,6.821390907131799,7.635122457111312,1.3204570568906675,497,1,166203,166203
E3,12,ma6,test,rmse,8.203507676399992,8.87129606671091,11.03946087646361,2.835953200063617,497,1,166203,166203
E3,12,ma6,test,smape,14.523016442185408,16.714469928423885,19.803672480511192,5.280656038325786,497,1,166203,166203
E3,12,ma6,test,mase,1.4465546633389994,1.582640904237436,1.7707403359745515,0.3241856726355521,497,1,166203,166203
E3,12,ma6,test,r2,0.1730614207075862,0.2720472191994195,0.3889665263801701,0.2159051056725839,497,1,166203,166203
E3,12,seasonal,test,mae,7.172804194680674,7.87776164648527,11.632942051562742,4.460137856882067,497,1,165484,166203
E3,12,seasonal,test,rmse,9.15607732005079,10.064433391868604,17.338436686600943,8.182359366550154,497,1,165484,166203
E3,12,seasonal,test,smape,17.192879837396887,21.036878180376657,26.80936783706668,9.616487999669786,497,1,165484,166203
E3,12,seasonal,test,mase,1.65220474992197,1.79600697260624,2.770897442805587,1.118692692883617,497,1,165484,166203
E3,12,seasonal,test,r2,-0.3934407423857853,-0.0896472004197239,0.0903453415842105,0.4837860839699959,497,1,165484,166203
E3,12,lr,test,mae,5.976341037443049,6.433363950917596,7.848348437405114,1.8720073999620648,497,1,166203,166203
E3,12,lr,test,rmse,7.768306952077273,8.31136090955831,10.700106790488997,2.931799838411722,497,1,166203,166203
E3,12,lr,test,smape,14.370009363388064,16.563715156599333,19.708112779253828,5.338103415865763,497,1,166203,166203
E3,12,lr,test,mase,1.3613578782281492,1.4901771615805095,1.898845714842904,0.5374878366147546,497,1,166203,166203
E3,12,lr,test,r2,0.2404582649225645,0.341581880466525,0.4081451621798273,0.1676868972572628,497,1,166203,166203
E3,12,ridge,test,mae,5.975260262140154,6.432868962632703,7.847804917061278,1.872544654921124,497,1,166203,166203
E3,12,ridge,test,rmse,7.767939157529195,8.311486840753467,10.701683683153025,2.9337445256238297,497,1,166203,166203
E3,12,ridge,test,smape,14.367597665827356,16.560531913983088,19.70875288506988,5.341155219242525,497,1,166203,166203
E3,12,ridge,test,mase,1.3611575753867229,1.4900248115591457,1.8986597274153303,0.5375021520286076,497,1,166203,166203
E3,12,ridge,test,r2,0.2405951028519661,0.341767657707328,0.4080154739708491,0.1674203711188829,497,1,166203,166203
E3,12,xgb,test,mae,5.493619142128888,5.918265611187303,7.286478342142784,1.792859200013896,497,1,166203,166203
E3,12,xgb,test,rmse,7.160807321023105,7.621715225487807,10.014781980600889,2.8539746595777835,497,1,166203,166203
E3,12,xgb,test,smape,13.232274462706789,15.706345710109662,18.936407450491096,5.704132987784309,497,1,166203,166203
E3,12,xgb,test,mase,1.2457469886370798,1.371062393736895,1.9090760669864728,0.6633290783493928,497,1,166203,166203
E3,12,xgb,test,r2,0.3282957355734462,0.4121663306521848,0.4719214045600491,0.1436256689866029,497,1,166203,166203
E1,1,rf,test,mae,0.115204337707701,0.384985425513396,2.5944127134391524,2.479208375731451,735,0,254310,254310
E1,1,rf,test,rmse,0.2389711270684139,0.9783239539440386,7.01675019710491,6.777779070036496,735,0,254310,254310
E1,1,rf,test,smape,5.452733999250177,11.820130229574838,25.75912097631465,20.30638697706448,735,0,254310,254310
E1,1,rf,test,mase,0.7857240976595556,0.9763190615163364,1.355495250284592,0.5697711526250364,735,0,254310,254310
E1,1,rf,test,r2,-0.0191354595758172,0.298685082876473,0.7368957142307221,0.7560311738065393,730,5,254310,254310
E1,6,rf,test,mae,0.1591866927532839,0.5560619104796859,5.844682619927841,5.685495927174557,735,0,250635,250635
E1,6,rf,test,rmse,0.2851111996673406,1.1626297708072049,14.583487718643273,14.298376518975932,735,0,250635,250635
E1,6,rf,test,smape,7.820175004297303,15.654878664197494,49.77711341269544,41.95693840839814,735,0,250635,250635
E1,6,rf,test,mase,1.048672368147574,1.5813581501038858,2.855902655645968,1.8072302874983937,735,0,250635,250635
E1,6,rf,test,r2,-0.2630669808237616,-0.0308868940272486,0.3184287982654515,0.5814957790892132,730,5,250635,250635
E1,12,rf,test,mae,0.1995442532767539,0.5938777786502205,7.7785867012778205,7.579042448001067,735,0,246225,246225
E1,12,rf,test,rmse,0.3325414504707005,1.199444124358345,16.017663221576704,15.685121771106004,735,0,246225,246225
E1,12,rf,test,smape,9.52403738660771,18.73349619037804,57.28612911890173,47.76209173229402,735,0,246225,246225
E1,12,rf,test,mase,1.1821124278711193,1.8507068752950613,3.455251480157568,2.2731390522864485,735,0,246225,246225
E1,12,rf,test,r2,-0.3681966245344561,-0.135262923134475,0.1568954148314034,0.5250920393658596,730,5,246225,246225
E2,1,rf,test,mae,0.158708640220427,0.3911268968668533,1.560128643349752,1.401420003129325,302,0,104492,104492
E2,1,rf,test,rmse,0.292010381355796,1.1450683780618307,4.348584466841781,4.056574085485985,302,0,104492,104492
E2,1,rf,test,smape,6.063285640199243,12.549377357753617,28.006933885289108,21.943648245089864,302,0,104492,104492
E2,1,rf,test,mase,0.8104526461351215,1.022141871155807,1.7041876093059698,0.8937349631708483,302,0,104492,104492
E2,1,rf,test,r2,-0.1126546466675491,0.1472181243980164,0.702589808650262,0.8152444553178111,302,0,104492,104492
E2,6,rf,test,mae,0.1965897803661329,0.5208661353704407,3.351191624894209,3.154601844528076,302,0,102982,102982
E2,6,rf,test,rmse,0.3270341129789413,1.2066707820889857,7.079446095591563,6.752411982612622,302,0,102982,102982
E2,6,rf,test,smape,7.767397864320813,17.66926948788997,44.961804517701175,37.19440665338036,302,0,102982,102982
E2,6,rf,test,mase,1.030142845191999,1.552136546564453,3.2867168735158323,2.2565740283238336,302,0,102982,102982
E2,6,rf,test,r2,-0.2634729033005424,-0.0478809158315683,0.1927516616734204,0.4562245649739629,302,0,102982,102982
E2,12,rf,test,mae,0.2203209245929074,0.5904490725716234,3.86971862671543,3.6493977021225215,302,0,101170,101170
E2,12,rf,test,rmse,0.3408795666593148,1.363559920266333,7.860588309011742,7.519708742352427,302,0,101170,101170
E2,12,rf,test,smape,9.230730849190811,19.617511308293963,48.5582690369777,39.327538187786885,302,0,101170,101170
E2,12,rf,test,mase,1.143989723240404,1.763335815987043,3.786637512430211,2.642647789189807,302,0,101170,101170
E2,12,rf,test,r2,-0.3950110090965913,-0.1852816055625907,0.0070649708254823,0.4020759799220736,302,0,101170,101170
E3,1,rf,test,mae,3.8823541296078776,4.133127491687575,4.395043673747523,0.5126895441396453,497,1,171716,171716
E3,1,rf,test,rmse,5.097340836224896,5.438684088481246,6.134691840203221,1.0373510039783254,497,1,171716,171716
E3,1,rf,test,smape,8.802207588105425,10.093895867113527,11.767667158814511,2.965459570709088,497,1,171716,171716
E3,1,rf,test,mase,0.8844262771433657,0.9369318681762449,1.0131808099594797,0.1287545328161139,497,1,171716,171716
E3,1,rf,test,r2,0.6849573368882667,0.721680751763615,0.8166359261714814,0.1316785892832147,497,1,171716,171716
E3,6,rf,test,mae,5.022802103990287,5.39196177266712,6.445794054461523,1.4229919504712356,497,1,169209,169209
E3,6,rf,test,rmse,6.449268237432063,6.964860575299864,9.26631591811639,2.817047680684327,497,1,169209,169209
E3,6,rf,test,smape,11.813155349856522,13.94147045971712,16.569009349618028,4.755853999761506,497,1,169209,169209
E3,6,rf,test,mase,1.1406695325443998,1.2565308433936426,1.6489197385756298,0.50825020603123,497,1,169209,169209
E3,6,rf,test,r2,0.4675226117494575,0.5321310002155333,0.5857535684738484,0.1182309567243908,497,1,169209,169209
E3,12,rf,test,mae,5.397649919912305,5.840017988976799,7.514997568990183,2.117347649077878,497,1,166203,166203
E3,12,rf,test,rmse,6.976115006715565,7.520543882542682,11.051289781531937,4.075174774816372,497,1,166203,166203
E3,12,rf,test,smape,12.937424060355047,14.991137975208233,17.963683402748742,5.026259342393693,497,1,166203,166203
E3,12,rf,test,mase,1.2241495567125256,1.357589735338409,1.876825312521673,0.6526757558091474,497,1,166203,166203
E3,12,rf,test,r2,0.3122668757707003,0.4317050519065938,0.498068572984499,0.1858016972137987,497,1,166203,166203
E1,1,svr,test,mae,0.1129696267968328,0.3781031902858683,2.9986864878128143,2.8857168610159816,735,0,254310,254310
E1,1,svr,test,rmse,0.2349843674403815,0.991147635678844,7.340091994972214,7.105107627531832,735,0,254310,254310
E1,1,svr,test,smape,5.705765621144474,11.578092345482409,21.96212996383784,16.256364342693367,735,0,254310,254310
E1,1,svr,test,mase,0.8014089078836673,1.0335446509178516,1.3889734806549785,0.587564572771311,735,0,254310,254310
E1,1,svr,test,r2,-0.0692384684270837,0.2851156849838023,0.7206627671169727,0.7899012355440564,730,5,254310,254310
E1,6,svr,test,mae,0.1121024839959881,0.3960115456093419,5.388312567845984,5.276210083849995,735,0,250635,250635
E1,6,svr,test,rmse,0.2267104496403499,1.045703399319628,15.281208660837082,15.054498211196732,735,0,250635,250635
E1,6,svr,test,smape,5.817589990652531,12.010373449713644,33.63818049205382,27.82059050140129,735,0,250635,250635
E1,6,svr,test,mase,0.8530053151967161,1.2784209239440891,2.400879326913938,1.5478740117172218,735,0,250635,250635
E1,6,svr,test,r2,-0.0979118606931014,0.0549438853065883,0.3774315231237612,0.4753433838168627,730,5,250635,250635
E1,12,svr,test,mae,0.1138341123415685,0.4103335782668061,7.048015644646082,6.934181532304513,735,0,246225,246225
E1,12,svr,test,rmse,0.2323241341118368,1.0650849971493934,17.58428097008374,17.3519568359719,735,0,246225,246225
E1,12,svr,test,smape,6.136035468594077,12.946601339784754,42.06512755722997,35.9290920886359,735,0,246225,246225
E1,12,svr,test,mase,0.890980523285305,1.3731547007608675,2.712027473785028,1.821046950499723,735,0,246225,246225
E1,12,svr,test,r2,-0.1313330653133874,-0.0024048785295213,0.280975790043984,0.4123088553573714,730,5,246225,246225
E2,1,svr,test,mae,0.1358578586057896,0.3642830456218155,1.834884114868212,1.6990262562624223,302,0,104492,104492
E2,1,svr,test,rmse,0.2837789301020249,0.9885676944478984,4.788444827158596,4.504665897056571,302,0,104492,104492
E2,1,svr,test,smape,5.33185457868426,11.413424337336856,26.566672487489488,21.234817908805223,302,0,104492,104492
E2,1,svr,test,mase,0.7849740136176823,0.9799779082182348,1.6390238513131803,0.8540498376954982,302,0,104492,104492
E2,1,svr,test,r2,-0.0882798214182793,0.1626650930587789,0.6753610941079817,0.7636409155262611,302,0,104492,104492
E2,6,svr,test,mae,0.1382647450334129,0.3733452642224112,3.1605179730476647,3.022253228014252,302,0,102982,102982
E2,6,svr,test,rmse,0.2892227729228001,1.0567353867112814,8.771940554471223,8.482717781548423,302,0,102982,102982
E2,6,svr,test,smape,6.145377973311863,12.453187493809844,34.4874903415997,28.34211236828784,302,0,102982,102982
E2,6,svr,test,mase,0.8252304861366916,1.2111485781407825,2.404344556876675,1.5791140707399831,302,0,102982,102982
E2,6,svr,test,r2,-0.1010873141422417,-0.0210374971968039,0.2342629981137191,0.3353503122559608,302,0,102982,102982
E2,12,svr,test,mae,0.1384863144371547,0.3949873973233344,3.704072139817205,3.56558582538005,302,0,101170,101170
E2,12,svr,test,rmse,0.289512995536715,1.0825194384042116,9.205592710016315,8.916079714479602,302,0,101170,101170
E2,12,svr,test,smape,6.322835815042056,13.19436754821696,40.07325199376061,33.75041617871855,302,0,101170,101170
E2,12,svr,test,mase,0.7897551264016607,1.2652703489642951,2.9633023303592547,2.173547203957594,302,0,101170,101170
E2,12,svr,test,r2,-0.2299371956729583,-0.0465714009545065,0.0864803082167516,0.3164175038897099,302,0,101170,101170
E3,1,svr,test,mae,3.9252997142623895,4.1659407299127,5.49038452999361,1.56508481573122,497,1,171716,171716
E3,1,svr,test,rmse,5.143944821830346,5.483293789489352,7.772319603620336,2.62837478178999,497,1,171716,171716
E3,1,svr,test,smape,9.304682041909688,11.190471422308326,14.772976956086644,5.468294914176955,497,1,171716,171716
E3,1,svr,test,mase,0.8910386316041203,0.9597245020038468,1.5996225959451145,0.7085839643409941,497,1,171716,171716
E3,1,svr,test,r2,0.5466353867051859,0.6804754105838047,0.7167208497954982,0.1700854630903123,497,1,171716,171716
E3,6,svr,test,mae,5.055091937819347,5.4493870567820295,8.054857635559772,2.999765697740425,497,1,169209,169209
E3,6,svr,test,rmse,6.633129746172723,7.12950835024077,12.64961238025322,6.016482634080496,497,1,169209,169209
E3,6,svr,test,smape,12.01823056714434,14.427386909626902,19.46533542637368,7.447104859229336,497,1,169209,169209
E3,6,svr,test,mase,1.154642340547486,1.2595629201524372,2.112723438089185,0.9580810975416988,497,1,169209,169209
E3,6,svr,test,r2,0.1086890173121493,0.4643696582519007,0.5341020123185016,0.4254129950063523,497,1,169209,169209
E3,12,svr,test,mae,5.669266619212057,6.161344447108217,8.643236739580548,2.9739701203684907,497,1,166203,166203
E3,12,svr,test,rmse,7.3413632777922855,7.929196738102692,13.236609778404711,5.8952465006124255,497,1,166203,166203
E3,12,svr,test,smape,13.344660973133793,16.059155353216926,21.403571476655827,8.058910503522034,497,1,166203,166203
E3,12,svr,test,mase,1.296339118318756,1.416255618624371,2.2764292869249294,0.9800901686061734,497,1,166203,166203
E3,12,svr,test,r2,0.018401945359673322,0.3476780388703502,0.4220017975424216,0.4035998521827483,497,1,166203,166203
