series_id,env,mean,std,n_diem,cv,cv_chan,ti_le_cham_chan
E3_m_582,E3,40.746592,11.146579,2148,0.273559,1.205899,0.22685
E3_m_585,E3,31.912685,11.593765,2134,0.363296,1.460668,0.248719
E3_m_586,E3,31.774923,10.985055,2090,0.345715,1.465311,0.235933
E3_m_589,E3,37.251998,11.340143,2067,0.304417,1.297852,0.234555
E3_m_60,E3,39.905612,10.657302,2130,0.267063,1.227157,0.217627
E3_m_602,E3,41.693774,10.673805,2065,0.256005,1.182556,0.216484
E3_m_605,E3,4.734931,0.652731,2068,0.137854,4.485491,0.030733
E3_m_610,E3,39.971845,10.737223,2045,0.26862,1.225464,0.219198
E3_m_618,E3,2.124655,8.62595,2065,4.059929,6.787228,0.598172
E3_m_62,E3,41.749389,10.692821,2174,0.256119,1.181205,0.216829
E3_m_621,E3,45.883575,9.949083,2041,0.216833,1.086015,0.199659
E3_m_622,E3,46.867318,9.288276,2157,0.198182,1.064746,0.186131
E3_m_629,E3,50.899863,8.589466,2137,0.168752,0.982162,0.171817
E3_m_631,E3,42.036681,15.331204,1985,0.36471,1.174255,0.310589
E3_m_640,E3,41.018119,10.417717,2121,0.253978,1.199144,0.2118
E3_m_641,E3,34.513823,14.940494,2104,0.432884,1.377458,0.314263
E3_m_650,E3,34.401536,12.140852,2092,0.352916,1.380886,0.255572
E3_m_660,E3,39.622634,14.404644,2143,0.363546,1.234427,0.294506
E3_m_667,E3,48.077646,10.350416,2155,0.215285,1.039215,0.207161
E3_m_685,E3,47.225828,9.72094,2057,0.205839,1.057112,0.194719
E3_m_704,E3,49.661198,9.164559,2098,0.184542,1.006799,0.183295
E3_m_720,E3,49.994381,10.101074,1995,0.202044,1.000112,0.202021
E3_m_747,E3,36.400097,13.272805,2074,0.364637,1.321834,0.275856
E3_m_75,E3,32.362798,11.678314,2067,0.360856,1.445672,0.249611
E3_m_750,E3,44.045003,10.263107,2068,0.233014,1.127122,0.206734
E3_m_762,E3,35.261959,15.373718,2120,0.435986,1.35496,0.32177
E3_m_771,E3,35.211792,11.150269,2061,0.316663,1.35645,0.23345
E3_m_782,E3,30.982706,11.360309,2105,0.366666,1.492517,0.24567
E3_m_784,E3,7.748704,16.22077,1986,2.093353,3.450418,0.606695
E3_m_787,E3,41.233983,11.045032,2115,0.267862,1.193811,0.224376
E3_m_791,E3,42.53961,10.59865,2077,0.249148,1.162218,0.214373
E3_m_799,E3,42.658257,9.595516,2055,0.224939,1.159402,0.194013
E3_m_808,E3,49.142869,9.231911,2082,0.187859,1.017292,0.184665
E3_m_815,E3,41.118256,13.870604,2117,0.337334,1.196666,0.281895
E3_m_816,E3,30.375343,11.303638,2030,0.372132,1.513983,0.245797
E3_m_818,E3,40.146866,10.669175,2114,0.265754,1.221005,0.217651
E3_m_834,E3,40.060372,11.457211,2098,0.285999,1.223206,0.233811
E3_m_841,E3,47.628486,9.380338,2124,0.196948,1.04861,0.187818
E3_m_844,E3,47.112955,9.466355,2133,0.200929,1.059509,0.189643
E3_m_861,E3,48.089486,11.899048,2114,0.247436,1.038969,0.238155
E3_m_873,E3,34.990279,12.530227,2147,0.358106,1.363061,0.262722
E3_m_89,E3,34.172694,10.325721,2093,0.302163,1.387917,0.21771
E3_m_899,E3,41.566038,10.932493,2166,0.263015,1.185669,0.221828
E3_m_915,E3,43.481613,10.109681,2129,0.232505,1.140098,0.203934
E3_m_918,E3,29.112288,11.727282,2092,0.402829,1.560441,0.258151
E3_m_922,E3,39.967872,12.64622,2107,0.31641,1.225565,0.258175
E3_m_924,E3,2.39543,8.260216,2042,3.448323,6.383272,0.540212
E3_m_927,E3,34.311592,11.309594,2038,0.329614,1.383643,0.238222
E3_m_933,E3,36.450701,12.323849,2096,0.338096,1.320391,0.256058
E3_m_94,E3,10.089917,21.931094,2021,2.173565,2.98511,0.728136
E3_m_941,E3,39.464846,10.686002,2033,0.270773,1.238507,0.218628
E3_m_947,E3,46.23384,11.669887,2097,0.25241,1.078387,0.234063
E3_m_951,E3,42.76374,10.961248,2107,0.256321,1.156905,0.221558
E3_m_953,E3,40.518797,10.964256,2086,0.270597,1.211607,0.223337
E3_m_954,E3,37.350811,12.133452,2122,0.324851,1.295113,0.250828
E3_m_96,E3,45.969824,14.504102,2035,0.315514,1.084131,0.291029
E3_m_966,E3,44.63759,11.248643,2097,0.251999,1.113672,0.226278
E3_m_971,E3,42.104425,10.625865,2084,0.252369,1.172624,0.215218
E3_m_972,E3,42.911251,13.842198,2079,0.322577,1.153426,0.279669
E3_m_984,E3,40.541275,10.082555,2086,0.248699,1.211042,0.205359
E3_m_985,E3,29.490904,12.101803,2094,0.410357,1.546246,0.265389
E3_m_986,E3,46.444386,10.107813,2086,0.217633,1.073831,0.202669
E3_m_987,E3,44.969937,9.588242,2089,0.213214,1.106213,0.192743
E3_m_988,E3,39.551151,10.901023,2122,0.275618,1.236273,0.222943
E3_m_990,E3,4.620357,0.835736,2092,0.180881,4.543495,0.039811
